sample id,correct,sentence length,num relations,token distance,char distance,variability
26219,False,9,1,4,24,0.8505338078291814
10243,False,20,1,9,43,0.8540925266903914
1703,True,29,1,3,27,0.5551601423487544
2989,False,36,1,19,119,0.597864768683274
42053,True,29,1,3,19,0.6298932384341637
8094,False,34,1,6,33,0.6797153024911031
2572,False,11,1,3,19,0.5658362989323844
2743,False,25,1,3,13,0.8576512455516014
43586,False,21,1,4,19,0.8042704626334519
38111,False,30,1,6,32,0.6797153024911031
11370,False,16,1,1,8,0.5480427046263344
965,False,28,1,8,38,0.7864768683274022
1250,True,23,1,13,64,0.5622775800711743
2879,False,31,1,18,102,0.597864768683274
16722,True,34,1,5,31,0.4519572953736654
39025,False,23,1,19,116,0.8078291814946619
3558,False,27,1,11,67,0.8647686832740213
847,False,29,1,24,120,0.7864768683274022
32579,False,17,1,3,23,0.893238434163701
23458,False,29,1,4,18,0.8291814946619216
1944,False,19,1,3,24,0.5551601423487544
43145,False,25,1,3,18,0.6832740213523132
18018,True,27,1,6,41,0.7508896797153024
9258,False,34,1,8,56,0.8647686832740213
19952,False,35,1,3,12,0.8291814946619216
24396,False,33,1,5,39,0.5800711743772241
19578,False,30,1,8,45,0.800711743772242
9059,False,35,1,17,118,0.8398576512455516
30111,True,23,1,19,109,0.8647686832740213
9871,False,34,1,11,51,0.8540925266903914
6963,False,30,1,7,40,0.896797153024911
11193,False,25,1,6,33,0.7259786476868327
23749,False,17,1,8,44,0.8291814946619216
2516,False,29,1,8,44,0.5658362989323844
1361,True,23,1,10,51,0.7864768683274022
6350,False,30,1,4,18,0.896797153024911
2040,True,24,1,11,57,0.6227758007117438
4176,True,11,1,9,53,0.3345195729537366
36195,False,30,1,6,30,0.8434163701067615
10001,False,35,1,17,83,0.8540925266903914
26897,True,24,1,5,29,0.6725978647686832
10943,False,34,1,2,8,0.8327402135231317
32212,True,34,1,7,28,0.893238434163701
25681,False,16,1,7,46,0.7188612099644127
5663,True,27,1,1,5,0.49822064056939497
43918,False,22,1,13,80,0.8042704626334519
32996,True,26,1,21,111,0.5160142348754448
275,True,22,1,3,21,0.8434163701067615
4577,False,26,1,13,74,0.6654804270462633
15702,False,32,1,20,106,0.8825622775800711
35217,False,28,1,4,17,0.8505338078291814
28878,False,13,1,7,38,0.8078291814946619
9422,False,13,1,9,40,0.7224199288256228
2190,True,27,1,17,81,0.5658362989323844
31288,False,26,1,3,32,0.7295373665480427
36113,False,30,1,25,127,0.8434163701067615
10820,False,12,1,9,47,0.7259786476868327
4152,False,31,1,7,36,0.8647686832740213
35511,False,26,1,12,69,0.8505338078291814
43878,False,34,1,5,18,0.8042704626334519
24708,False,28,1,24,155,0.6975088967971529
9417,True,31,1,6,42,0.7224199288256228
28510,True,21,1,7,30,0.7259786476868327
10386,False,18,1,7,31,0.8612099644128113
1114,False,24,1,7,41,0.7864768683274022
17469,False,22,1,2,22,0.7544483985765125
26224,False,24,1,13,74,0.8505338078291814
36393,False,20,1,6,34,0.8434163701067615
6709,False,32,1,8,28,0.7864768683274022
3391,False,27,1,8,30,0.597864768683274
26306,False,27,1,16,94,0.8505338078291814
29956,False,36,1,16,77,0.7224199288256228
40895,False,30,1,8,44,0.8825622775800711
11842,False,33,1,11,75,0.5480427046263344
22048,False,29,1,4,19,0.9501779359430604
1510,True,32,1,6,33,0.6227758007117438
12442,False,33,1,10,53,0.790035587188612
32959,False,24,1,9,42,0.5160142348754448
5272,False,30,1,6,37,0.6263345195729537
6545,False,31,1,18,107,0.7864768683274022
10032,False,17,1,11,69,0.8612099644128113
3950,True,18,1,16,88,0.3345195729537366
7069,False,27,1,8,49,0.8327402135231317
2767,False,32,1,3,19,0.8576512455516014
11937,False,29,1,18,99,0.790035587188612
38981,False,15,1,5,26,0.8078291814946619
12336,False,28,1,12,67,0.790035587188612
4672,False,26,1,18,98,0.6654804270462633
29237,False,17,1,2,18,0.8078291814946619
7769,True,29,1,2,16,0.4661921708185053
26687,False,29,1,21,124,0.6725978647686832
13355,False,16,1,8,39,0.800711743772242
3896,True,27,1,8,41,0.8647686832740213
35585,False,33,1,10,43,0.8505338078291814
11029,True,33,1,20,110,0.7259786476868327
14026,False,27,1,14,76,0.8362989323843416
21691,True,26,1,13,82,0.587188612099644
5694,True,18,1,9,53,0.49466192170818496
6702,False,21,1,2,8,0.7864768683274022
24559,False,33,1,7,37,0.6975088967971529
35566,False,34,1,2,11,0.8505338078291814
39906,True,24,1,1,7,0.5373665480427046
26936,False,27,1,22,117,0.6725978647686832
32480,True,15,1,5,29,0.893238434163701
2070,False,28,1,24,124,0.5551601423487544
32053,True,16,1,3,20,0.5124555160142349
10288,False,30,1,23,108,0.8540925266903914
9739,True,16,1,2,15,0.8647686832740213
35020,False,19,1,2,9,0.8505338078291814
19784,False,22,1,7,28,0.8291814946619216
44003,False,23,1,13,63,0.8042704626334519
39826,False,31,1,5,36,0.5338078291814947
38994,True,29,1,17,87,0.8078291814946619
42595,False,16,1,5,30,0.6298932384341637
37095,True,33,1,6,36,0.800711743772242
36080,False,27,1,20,107,0.8434163701067615
39715,False,29,1,6,35,0.5338078291814947
43537,False,25,1,3,11,0.8042704626334519
17243,False,31,1,5,33,0.7544483985765125
33398,False,26,1,14,77,0.5160142348754448
3455,False,16,1,3,19,0.8362989323843416
38316,False,26,1,5,29,0.6797153024911031
12801,False,28,1,16,92,0.8612099644128113
31699,False,30,1,26,144,0.5124555160142349
10094,False,32,1,26,146,0.8540925266903914
6107,True,26,1,1,8,0.49822064056939497
388,False,19,1,4,31,0.8434163701067615
11006,True,27,1,10,54,0.8327402135231317
42282,False,35,1,13,81,0.6298932384341637
3487,False,30,1,5,30,0.597864768683274
14502,False,31,1,4,22,0.8362989323843416
35567,False,27,1,18,92,0.8505338078291814
5126,True,30,1,11,54,0.7188612099644127
29183,False,13,1,4,35,0.8078291814946619
38806,True,25,1,8,33,0.8078291814946619
37776,False,30,1,8,40,0.8078291814946619
16473,False,26,1,16,83,0.4519572953736654
29149,True,17,1,2,9,0.8078291814946619
28248,False,24,1,18,102,0.7259786476868327
34837,False,27,1,2,17,0.7935943060498221
932,False,29,1,12,66,0.7864768683274022
3756,True,18,1,14,78,0.3345195729537366
5058,False,28,1,7,29,0.6263345195729537
6243,False,22,1,14,67,0.49466192170818496
1684,True,20,1,8,51,0.6227758007117438
29777,False,31,1,19,104,0.7224199288256228
4914,False,27,1,7,37,0.7188612099644127
30248,False,25,1,9,45,0.8647686832740213
29825,True,11,1,6,26,0.7224199288256228
36967,True,26,1,7,40,0.800711743772242
34421,True,27,1,6,36,0.7935943060498221
32161,False,18,1,10,54,0.5124555160142349
9098,False,35,1,3,19,0.8398576512455516
2836,False,15,1,1,8,0.597864768683274
4445,True,27,1,1,8,0.5587188612099644
44162,False,30,1,9,44,0.8362989323843416
11059,False,33,1,12,69,0.7259786476868327
3447,False,25,1,3,18,0.8362989323843416
10997,True,34,1,4,21,0.8327402135231317
33769,False,35,1,5,31,0.9252669039145907
3974,False,22,1,14,82,0.8647686832740213
31994,True,34,1,7,38,0.5124555160142349
8360,False,24,1,3,23,0.4661921708185053
22501,False,13,1,5,33,0.8362989323843416
37089,False,28,1,5,26,0.800711743772242
43935,False,35,1,19,105,0.8042704626334519
23949,False,27,1,4,21,0.5800711743772241
18386,False,31,1,21,117,0.7402135231316725
20306,True,13,1,10,47,0.7188612099644127
3870,True,28,1,2,10,0.8647686832740213
37541,True,21,1,3,19,0.8078291814946619
4315,True,21,1,19,100,0.5587188612099644
13052,True,20,1,4,18,0.8612099644128113
20913,True,11,1,8,32,0.7188612099644127
3312,False,20,1,3,16,0.8362989323843416
27310,False,24,1,16,98,0.7615658362989324
35496,False,19,1,15,74,0.8505338078291814
19935,False,26,1,2,8,0.8291814946619216
21799,True,29,1,17,69,0.9501779359430604
33145,True,19,1,11,51,0.5160142348754448
41527,False,28,1,18,93,0.7935943060498221
28723,False,26,1,6,31,0.8078291814946619
14977,True,35,1,4,28,0.4768683274021352
24218,True,32,1,3,17,0.5800711743772241
8363,False,32,1,2,15,0.6797153024911031
5674,False,18,1,7,44,0.49466192170818496
28560,True,27,1,7,38,0.7259786476868327
41554,False,33,1,11,64,0.7935943060498221
8488,False,14,1,12,73,0.8754448398576512
5144,True,18,1,6,34,0.6263345195729537
8304,False,24,1,1,14,0.4661921708185053
30188,True,29,1,15,61,0.8647686832740213
37255,False,20,1,13,66,0.8078291814946619
27735,False,22,1,2,14,0.7615658362989324
10856,False,11,1,4,20,0.7259786476868327
30799,False,32,1,12,70,0.8647686832740213
5152,True,26,1,4,23,0.6263345195729537
34035,True,14,1,6,29,0.9252669039145907
40939,False,30,1,2,8,0.8825622775800711
2887,False,19,1,12,69,0.8362989323843416
38439,True,32,1,6,42,0.6797153024911031
16600,True,26,1,9,61,0.4519572953736654
38257,False,26,1,10,55,0.6797153024911031
5570,False,24,1,7,38,0.7188612099644127
78,True,25,1,12,69,0.8434163701067615
4870,False,26,1,2,12,0.6654804270462633
36660,False,31,1,4,18,0.800711743772242
6196,True,14,1,12,60,0.49822064056939497
7797,False,31,1,1,9,0.6797153024911031
15559,False,24,1,15,83,0.8825622775800711
5390,False,27,1,12,65,0.7188612099644127
41794,False,19,1,11,57,0.7935943060498221
5545,False,35,1,3,18,0.7188612099644127
9081,False,9,1,6,26,0.8754448398576512
40692,False,21,1,5,26,0.8825622775800711
24226,False,18,1,10,42,0.5800711743772241
5262,True,15,1,9,53,0.6263345195729537
30896,False,20,1,9,40,0.7295373665480427
19015,True,20,1,6,29,0.800711743772242
5445,False,30,1,16,82,0.7188612099644127
5318,True,15,1,4,21,0.6263345195729537
28378,False,35,1,8,49,0.7259786476868327
1780,True,16,1,6,30,0.5551601423487544
10717,True,30,1,5,24,0.7259786476868327
20938,True,21,1,11,40,0.7188612099644127
11220,True,15,1,4,26,0.5480427046263344
29016,False,28,1,4,15,0.8078291814946619
1834,False,35,1,1,5,0.6227758007117438
40641,False,20,1,9,48,0.8825622775800711
19826,False,31,1,16,87,0.8291814946619216
26707,False,31,1,4,24,0.6725978647686832
14164,False,21,1,10,59,0.8362989323843416
24955,False,28,1,16,88,0.6975088967971529
22939,False,15,1,7,40,0.8362989323843416
5317,False,28,1,4,21,0.6263345195729537
1258,False,32,1,26,155,0.7864768683274022
4614,False,26,1,13,57,0.6654804270462633
11545,True,22,1,7,33,0.5480427046263344
35921,True,29,1,5,23,0.8434163701067615
35663,False,36,1,10,57,0.8505338078291814
20649,False,30,1,14,63,0.7188612099644127
15269,False,28,1,12,57,0.4768683274021352
3387,False,28,1,18,106,0.8362989323843416
4425,False,29,1,4,23,0.6654804270462633
7219,False,23,1,7,40,0.8327402135231317
8652,False,27,1,17,82,0.8754448398576512
4559,False,32,1,1,8,0.5587188612099644
3989,True,21,1,8,42,0.8647686832740213
815,False,32,1,5,26,0.7864768683274022
30024,False,30,1,11,63,0.7224199288256228
20879,False,36,1,18,72,0.7188612099644127
27926,False,21,1,10,72,0.7615658362989324
4634,True,19,1,4,27,0.5587188612099644
4199,True,13,1,11,63,0.3345195729537366
22843,False,26,1,8,42,0.8362989323843416
37996,True,33,1,4,32,0.6797153024911031
16165,False,31,1,14,75,0.4519572953736654
20784,True,35,1,4,19,0.7188612099644127
43652,False,26,1,13,65,0.8042704626334519
13836,False,34,1,9,68,0.800711743772242
3627,False,24,1,10,41,0.8647686832740213
242,True,20,1,15,77,0.7793594306049821
606,True,34,1,21,92,0.7793594306049821
6594,False,19,1,10,52,0.896797153024911
16435,False,34,1,7,38,0.4519572953736654
3850,True,32,1,7,40,0.8647686832740213
32371,False,31,1,13,76,0.893238434163701
19163,True,20,1,9,56,0.800711743772242
22244,True,26,1,19,102,0.9501779359430604
3183,False,35,1,8,50,0.597864768683274
41694,False,24,1,21,103,0.7935943060498221
7906,False,33,1,1,8,0.4661921708185053
6329,False,26,1,12,52,0.896797153024911
36738,False,26,1,5,41,0.800711743772242
13823,False,21,1,7,44,0.800711743772242
7785,True,30,1,2,14,0.4661921708185053
8603,False,30,1,10,55,0.8754448398576512
4234,True,30,1,1,8,0.5587188612099644
35346,False,24,1,12,61,0.8505338078291814
21892,True,25,1,11,48,0.9501779359430604
2987,False,32,1,13,63,0.597864768683274
5935,False,16,1,7,40,0.49466192170818496
14798,True,18,1,4,20,0.4768683274021352
12110,True,26,1,5,23,0.790035587188612
4878,False,29,1,16,72,0.6654804270462633
2212,False,32,1,20,102,0.8576512455516014
985,False,20,1,8,46,0.7864768683274022
23231,False,34,1,25,137,0.8291814946619216
20402,False,32,1,6,25,0.7188612099644127
14923,True,31,1,13,59,0.4768683274021352
35982,False,22,1,4,17,0.8434163701067615
17926,False,15,1,9,57,0.7508896797153024
27545,False,25,1,18,108,0.7615658362989324
24485,True,19,1,5,34,0.5800711743772241
2768,False,20,1,5,29,0.5658362989323844
21014,False,36,1,8,38,0.587188612099644
24457,True,19,1,17,93,0.5800711743772241
33800,False,20,1,5,33,0.9252669039145907
7413,False,26,1,13,84,0.7081850533807829
18978,False,36,1,20,101,0.800711743772242
3494,False,18,1,3,20,0.8362989323843416
41710,False,22,1,1,14,0.7935943060498221
26752,False,34,1,11,77,0.6725978647686832
43461,False,29,1,4,17,0.8042704626334519
37317,False,23,1,5,28,0.8078291814946619
42345,True,26,1,4,19,0.6298932384341637
35144,False,35,1,16,63,0.8505338078291814
28940,True,14,1,3,22,0.8078291814946619
8589,False,23,1,12,63,0.8754448398576512
13034,False,32,1,12,75,0.8612099644128113
16041,False,30,1,2,8,0.8825622775800711
14722,True,27,1,6,32,0.4768683274021352
39781,True,22,1,3,14,0.5338078291814947
16008,False,27,1,7,35,0.8825622775800711
35540,False,29,1,11,69,0.8505338078291814
40829,True,33,1,3,20,0.8825622775800711
15500,False,31,1,15,76,0.8825622775800711
5556,False,24,1,6,42,0.7188612099644127
6033,True,16,1,7,39,0.49466192170818496
9012,False,18,1,8,47,0.8754448398576512
42611,False,22,1,18,107,0.6298932384341637
25523,False,27,1,15,76,0.7188612099644127
678,False,18,1,9,54,0.8434163701067615
1817,True,20,1,17,87,0.6227758007117438
38924,True,25,1,7,38,0.8078291814946619
5642,True,20,1,10,51,0.49822064056939497
27917,False,34,1,12,72,0.7615658362989324
28004,False,32,1,4,18,0.7259786476868327
40102,False,19,1,1,7,0.5373665480427046
24423,True,14,1,2,18,0.5800711743772241
39164,False,32,1,4,18,0.8078291814946619
9106,True,17,1,7,39,0.8647686832740213
15749,False,14,1,7,35,0.8825622775800711
13088,True,28,1,13,56,0.8612099644128113
25486,True,19,1,17,83,0.7188612099644127
10253,False,26,1,4,22,0.8540925266903914
13623,False,32,1,4,31,0.800711743772242
42343,False,30,1,13,60,0.6298932384341637
38430,True,15,1,3,11,0.6797153024911031
1104,True,32,1,5,22,0.7864768683274022
10408,False,29,1,17,91,0.8612099644128113
6731,False,30,1,8,46,0.896797153024911
33227,True,10,1,5,25,0.5160142348754448
16066,False,28,1,14,59,0.8825622775800711
734,True,31,1,5,24,0.5622775800711743
42861,False,18,1,5,24,0.6832740213523132
8907,False,12,1,8,41,0.8754448398576512
10380,False,35,1,30,153,0.8540925266903914
18762,False,18,1,5,26,0.7402135231316725
1807,False,35,1,2,21,0.5551601423487544
25601,True,21,1,17,82,0.7188612099644127
2231,False,19,1,5,41,0.5658362989323844
40576,False,34,1,3,22,0.5373665480427046
36737,True,14,1,9,44,0.800711743772242
14841,True,31,1,22,93,0.4768683274021352
12600,True,27,1,8,42,0.8612099644128113
9273,False,28,1,14,63,0.7224199288256228
8620,False,28,1,4,18,0.8754448398576512
27155,False,20,1,3,14,0.6725978647686832
55,False,28,1,10,41,0.7793594306049821
6225,False,33,1,15,86,0.49466192170818496
10839,True,25,1,13,84,0.8327402135231317
835,True,22,1,7,52,0.7864768683274022
29865,False,31,1,7,40,0.7224199288256228
10449,False,32,1,12,59,0.8540925266903914
28246,True,14,1,7,36,0.7259786476868327
15752,False,13,1,7,37,0.8825622775800711
38556,True,25,1,6,33,0.8078291814946619
36097,False,33,1,6,29,0.8434163701067615
10635,False,19,1,7,40,0.7259786476868327
32332,False,34,1,9,53,0.893238434163701
42798,False,14,1,9,52,0.6832740213523132
5585,False,28,1,10,54,0.7188612099644127
11168,False,30,1,3,25,0.7259786476868327
17688,False,15,1,5,28,0.7508896797153024
36814,False,32,1,5,35,0.800711743772242
23350,False,20,1,3,14,0.8291814946619216
25430,False,16,1,11,54,0.7188612099644127
39667,False,15,1,5,22,0.5338078291814947
25634,False,27,1,6,27,0.7188612099644127
39856,False,32,1,7,39,0.5338078291814947
2476,False,33,1,8,47,0.5658362989323844
10284,False,14,1,3,16,0.8540925266903914
3349,False,30,1,2,7,0.8362989323843416
7293,True,24,1,20,104,0.7081850533807829
42637,False,34,1,23,88,0.6298932384341637
333,False,21,1,5,46,0.8434163701067615
7215,False,34,1,21,107,0.7081850533807829
7563,False,33,1,6,29,0.8327402135231317
35213,False,20,1,8,58,0.8505338078291814
21917,True,24,1,19,79,0.9501779359430604
30984,False,32,1,24,147,0.7295373665480427
16415,True,28,1,5,29,0.4519572953736654
12985,False,19,1,7,37,0.8612099644128113
33728,True,19,1,16,84,0.9252669039145907
32265,False,31,1,11,68,0.893238434163701
14816,False,27,1,3,18,0.4768683274021352
22628,False,23,1,13,71,0.8362989323843416
9527,False,14,1,5,28,0.7224199288256228
14715,False,26,1,11,57,0.4768683274021352
34111,True,14,1,8,40,0.9252669039145907
14858,True,21,1,9,59,0.4768683274021352
12267,False,27,1,4,25,0.790035587188612
20373,True,25,1,8,42,0.7188612099644127
25920,False,29,1,3,18,0.8505338078291814
6708,False,14,1,12,69,0.896797153024911
25824,False,26,1,3,13,0.7188612099644127
23279,False,20,1,3,19,0.8291814946619216
20198,False,28,1,5,25,0.8291814946619216
87,False,22,1,4,26,0.8434163701067615
14913,True,28,1,21,104,0.4768683274021352
9158,True,14,1,10,55,0.7224199288256228
9311,False,24,1,11,55,0.8647686832740213
44685,False,14,1,11,65,0.8362989323843416
23318,False,18,1,5,31,0.8291814946619216
33098,False,32,1,19,93,0.5160142348754448
4517,False,29,1,5,33,0.6654804270462633
40339,True,22,1,4,22,0.5373665480427046
14312,True,26,1,6,35,0.8362989323843416
22345,True,33,1,2,8,0.9501779359430604
16090,False,15,1,9,43,0.8825622775800711
19279,False,20,1,12,58,0.800711743772242
28624,False,31,1,8,54,0.7259786476868327
22015,True,31,1,5,15,0.9501779359430604
44228,False,26,1,16,82,0.8362989323843416
24147,False,24,1,7,42,0.5800711743772241
21145,True,10,1,4,24,0.587188612099644
8525,False,36,1,11,58,0.8754448398576512
9445,False,11,1,8,45,0.7224199288256228
21176,False,27,1,13,71,0.587188612099644
41418,False,29,1,16,80,0.7935943060498221
14412,True,18,1,3,11,0.8362989323843416
1864,False,30,1,3,28,0.5551601423487544
33272,True,22,1,10,41,0.5160142348754448
11022,False,29,1,8,47,0.7259786476868327
13919,False,36,1,15,65,0.800711743772242
43097,False,33,1,2,14,0.6832740213523132
35123,False,31,1,24,120,0.8505338078291814
358,True,34,1,4,25,0.7793594306049821
44001,False,32,1,15,84,0.8042704626334519
7163,False,28,1,8,43,0.8327402135231317
8267,False,9,1,1,8,0.6797153024911031
2521,False,23,1,7,31,0.5658362989323844
1553,True,23,1,17,91,0.5551601423487544
11072,False,29,1,6,29,0.7259786476868327
31377,False,25,1,22,128,0.7295373665480427
4538,False,16,1,2,16,0.6654804270462633
18402,False,16,1,2,7,0.7402135231316725
12670,True,19,1,6,29,0.8612099644128113
27983,False,31,1,2,7,0.7615658362989324
